Date,6,5,3,2,1,total,위험자산비중,rebal
2021-04-09,23.33%,46.67%,0.00%,30.00%,0.00%,100.00%,30.00%,True
2021-04-12,23.29%,46.61%,0.00%,30.10%,0.00%,100.00%,30.10%,False
2021-04-13,23.19%,46.41%,0.00%,30.41%,0.00%,100.00%,30.41%,False
2021-04-14,23.15%,46.36%,0.00%,30.49%,0.00%,100.00%,30.49%,False
2021-04-15,23.16%,46.34%,0.00%,30.50%,0.00%,100.00%,30.50%,False
2021-04-16,23.13%,46.28%,0.00%,30.59%,0.00%,100.00%,30.59%,False
2021-04-19,23.08%,46.20%,0.00%,30.73%,0.00%,100.00%,30.73%,False
2021-04-20,23.09%,46.20%,0.00%,30.71%,0.00%,100.00%,30.71%,False
2021-04-21,23.19%,46.41%,0.00%,30.40%,0.00%,100.00%,30.40%,False
2021-04-22,23.17%,46.39%,0.00%,30.44%,0.00%,100.00%,30.44%,False
2021-04-23,23.17%,46.38%,0.00%,30.45%,0.00%,100.00%,30.45%,False
2021-04-26,23.15%,46.31%,0.00%,30.54%,0.00%,100.00%,30.54%,False
2021-04-27,23.20%,46.43%,0.00%,30.38%,0.00%,100.00%,30.38%,False
2021-04-28,23.36%,46.73%,0.00%,29.91%,0.00%,100.00%,29.91%,False
2021-04-29,23.46%,46.96%,0.00%,29.57%,0.00%,100.00%,29.57%,False
2021-04-30,23.33%,46.67%,0.00%,0.00%,30.00%,100.00%,30.00%,True
2021-05-03,23.28%,46.56%,0.00%,0.00%,30.16%,100.00%,30.16%,False
2021-05-04,23.33%,46.64%,0.00%,0.00%,30.04%,100.00%,30.04%,False
2021-05-06,23.37%,46.75%,0.00%,0.00%,29.88%,100.00%,29.88%,False
2021-05-07,23.34%,46.68%,0.00%,0.00%,29.98%,100.00%,29.98%,False
2021-05-10,23.34%,46.68%,0.00%,0.00%,29.98%,100.00%,29.98%,False
2021-05-11,23.47%,46.95%,0.00%,0.00%,29.58%,100.00%,29.58%,False
2021-05-12,23.46%,46.93%,0.00%,0.00%,29.61%,100.00%,29.61%,False
2021-05-13,23.55%,47.10%,0.00%,0.00%,29.35%,100.00%,29.35%,False
2021-05-14,23.47%,46.94%,0.00%,0.00%,29.59%,100.00%,29.59%,False
2021-05-17,23.35%,46.70%,0.00%,0.00%,29.95%,100.00%,29.95%,False
2021-05-18,23.36%,46.74%,0.00%,0.00%,29.91%,100.00%,29.91%,False
2021-05-20,23.45%,46.91%,0.00%,0.00%,29.64%,100.00%,29.64%,False
2021-05-21,23.36%,46.75%,0.00%,0.00%,29.89%,100.00%,29.89%,False
2021-05-24,23.38%,46.78%,0.00%,0.00%,29.85%,100.00%,29.85%,False
2021-05-25,23.30%,46.61%,0.00%,0.00%,30.09%,100.00%,30.09%,False
2021-05-26,23.35%,46.70%,0.00%,0.00%,29.94%,100.00%,29.94%,False
2021-05-27,23.35%,46.73%,0.00%,0.00%,29.91%,100.00%,29.91%,False
2021-05-28,23.36%,46.72%,0.00%,0.00%,29.92%,100.00%,29.92%,False
2021-05-31,23.33%,46.67%,0.00%,0.00%,30.00%,100.00%,30.00%,True
2021-06-01,23.36%,46.74%,0.00%,0.00%,29.90%,100.00%,29.90%,False
2021-06-02,23.33%,46.69%,0.00%,0.00%,29.98%,100.00%,29.98%,False
2021-06-03,23.32%,46.66%,0.00%,0.00%,30.02%,100.00%,30.02%,False
2021-06-04,23.36%,46.73%,0.00%,0.00%,29.91%,100.00%,29.91%,False
2021-06-07,23.30%,46.62%,0.00%,0.00%,30.08%,100.00%,30.08%,False
2021-06-08,23.25%,46.55%,0.00%,0.00%,30.20%,100.00%,30.20%,False
2021-06-09,23.25%,46.56%,0.00%,0.00%,30.19%,100.00%,30.19%,False
2021-06-10,23.25%,46.54%,0.00%,0.00%,30.21%,100.00%,30.21%,False
2021-06-11,23.24%,46.49%,0.00%,0.00%,30.28%,100.00%,30.28%,False
2021-06-14,23.17%,46.38%,0.00%,0.00%,30.45%,100.00%,30.45%,False
2021-06-15,23.12%,46.27%,0.00%,0.00%,30.61%,100.00%,30.61%,False
2021-06-16,23.16%,46.34%,0.00%,0.00%,30.50%,100.00%,30.50%,False
2021-06-17,23.16%,46.31%,0.00%,0.00%,30.53%,100.00%,30.53%,False
2021-06-18,23.05%,46.13%,0.00%,0.00%,30.83%,100.00%,30.83%,False
2021-06-21,23.13%,46.25%,0.00%,0.00%,30.62%,100.00%,30.62%,False
2021-06-22,23.06%,46.14%,0.00%,0.00%,30.80%,100.00%,30.80%,False
2021-06-23,22.96%,45.97%,0.00%,0.00%,31.07%,100.00%,31.07%,False
2021-06-24,22.99%,45.98%,0.00%,0.00%,31.03%,100.00%,31.03%,False
2021-06-25,23.01%,45.97%,0.00%,0.00%,31.02%,100.00%,31.02%,False
2021-06-28,22.98%,45.92%,0.00%,0.00%,31.10%,100.00%,31.10%,False
2021-06-29,22.95%,45.87%,0.00%,0.00%,31.18%,100.00%,31.18%,False
2021-06-30,23.33%,46.67%,0.00%,0.00%,30.00%,100.00%,30.00%,True
2021-07-01,23.28%,46.59%,0.00%,0.00%,30.12%,100.00%,30.12%,False
2021-07-02,23.27%,46.55%,0.00%,0.00%,30.18%,100.00%,30.18%,False
2021-07-05,23.22%,46.48%,0.00%,0.00%,30.29%,100.00%,30.29%,False
2021-07-06,23.23%,46.50%,0.00%,0.00%,30.27%,100.00%,30.27%,False
2021-07-07,23.17%,46.38%,0.00%,0.00%,30.45%,100.00%,30.45%,False
2021-07-08,23.12%,46.31%,0.00%,0.00%,30.57%,100.00%,30.57%,False
2021-07-09,23.13%,46.33%,0.00%,0.00%,30.54%,100.00%,30.54%,False
2021-07-12,23.08%,46.23%,0.00%,0.00%,30.69%,100.00%,30.69%,False
2021-07-13,23.07%,46.19%,0.00%,0.00%,30.74%,100.00%,30.74%,False
2021-07-14,23.05%,46.19%,0.00%,0.00%,30.75%,100.00%,30.75%,False
2021-07-15,23.10%,46.19%,0.00%,0.00%,30.70%,100.00%,30.70%,False
2021-07-16,23.14%,46.32%,0.00%,0.00%,30.55%,100.00%,30.55%,False
2021-07-19,23.16%,46.37%,0.00%,0.00%,30.47%,100.00%,30.47%,False
2021-07-20,23.18%,46.41%,0.00%,0.00%,30.41%,100.00%,30.41%,False
2021-07-21,23.10%,46.26%,0.00%,0.00%,30.64%,100.00%,30.64%,False
2021-07-22,23.06%,46.17%,0.00%,0.00%,30.77%,100.00%,30.77%,False
2021-07-23,23.00%,46.07%,0.00%,0.00%,30.93%,100.00%,30.93%,False
2021-07-26,22.94%,45.96%,0.00%,0.00%,31.11%,100.00%,31.11%,False
2021-07-27,22.95%,46.00%,0.00%,0.00%,31.06%,100.00%,31.06%,False
2021-07-28,22.97%,46.00%,0.00%,0.00%,31.02%,100.00%,31.02%,False
2021-07-29,23.01%,46.08%,0.00%,0.00%,30.91%,100.00%,30.91%,False
2021-07-30,23.33%,46.67%,0.00%,0.00%,30.00%,100.00%,30.00%,True
2021-08-02,23.25%,46.50%,0.00%,0.00%,30.24%,100.00%,30.24%,False
2021-08-03,23.30%,46.59%,0.00%,0.00%,30.11%,100.00%,30.11%,False
2021-08-04,23.29%,46.58%,0.00%,0.00%,30.13%,100.00%,30.13%,False
2021-08-05,23.30%,46.60%,0.00%,0.00%,30.11%,100.00%,30.11%,False
2021-08-06,23.27%,46.55%,0.00%,0.00%,30.18%,100.00%,30.18%,False
2021-08-09,23.29%,46.57%,0.00%,0.00%,30.13%,100.00%,30.13%,False
2021-08-10,23.24%,46.48%,0.00%,0.00%,30.28%,100.00%,30.28%,False
2021-08-11,23.20%,46.42%,0.00%,0.00%,30.38%,100.00%,30.38%,False
2021-08-12,23.18%,46.36%,0.00%,0.00%,30.46%,100.00%,30.46%,False
2021-08-13,23.10%,46.20%,0.00%,0.00%,30.70%,100.00%,30.70%,False
2021-08-17,23.04%,46.09%,0.00%,0.00%,30.87%,100.00%,30.87%,False
2021-08-18,23.12%,46.27%,0.00%,0.00%,30.61%,100.00%,30.61%,False
2021-08-19,23.19%,46.43%,0.00%,0.00%,30.38%,100.00%,30.38%,False
2021-08-20,23.11%,46.28%,0.00%,0.00%,30.61%,100.00%,30.61%,False
2021-08-23,23.06%,46.15%,0.00%,0.00%,30.79%,100.00%,30.79%,False
2021-08-24,23.04%,46.06%,0.00%,0.00%,30.90%,100.00%,30.90%,False
2021-08-25,23.02%,46.05%,0.00%,0.00%,30.93%,100.00%,30.93%,False
2021-08-26,23.01%,46.03%,0.00%,0.00%,30.96%,100.00%,30.96%,False
2021-08-27,23.01%,46.06%,0.00%,0.00%,30.93%,100.00%,30.93%,False
2021-08-30,22.98%,46.01%,0.00%,0.00%,31.01%,100.00%,31.01%,False
2021-08-31,23.33%,46.67%,0.00%,0.00%,30.00%,100.00%,30.00%,True
2021-09-01,23.37%,46.70%,0.00%,0.00%,29.93%,100.00%,29.93%,False
2021-09-02,23.36%,46.69%,0.00%,0.00%,29.95%,100.00%,29.95%,False
2021-09-03,23.37%,46.70%,0.00%,0.00%,29.93%,100.00%,29.93%,False
2021-09-06,23.37%,46.68%,0.00%,0.00%,29.96%,100.00%,29.96%,False
2021-09-07,23.35%,46.66%,0.00%,0.00%,29.99%,100.00%,29.99%,False
2021-09-08,23.33%,46.57%,0.00%,0.00%,30.10%,100.00%,30.10%,False
2021-09-09,23.35%,46.62%,0.00%,0.00%,30.03%,100.00%,30.03%,False
2021-09-10,23.34%,46.61%,0.00%,0.00%,30.05%,100.00%,30.05%,False
2021-09-13,23.36%,46.62%,0.00%,0.00%,30.02%,100.00%,30.02%,False
2021-09-14,23.39%,46.68%,0.00%,0.00%,29.93%,100.00%,29.93%,False
2021-09-15,23.42%,46.78%,0.00%,0.00%,29.80%,100.00%,29.80%,False
2021-09-16,23.38%,46.67%,0.00%,0.00%,29.95%,100.00%,29.95%,False
2021-09-17,23.35%,46.61%,0.00%,0.00%,30.04%,100.00%,30.04%,False
2021-09-23,23.47%,46.84%,0.00%,0.00%,29.69%,100.00%,29.69%,False
2021-09-24,23.43%,46.73%,0.00%,0.00%,29.85%,100.00%,29.85%,False
2021-09-27,23.38%,46.63%,0.00%,0.00%,29.98%,100.00%,29.98%,False
2021-09-28,23.44%,46.71%,0.00%,0.00%,29.85%,100.00%,29.85%,False
2021-09-29,23.56%,46.95%,0.00%,0.00%,29.49%,100.00%,29.49%,False
2021-09-30,23.33%,46.67%,0.00%,0.00%,30.00%,100.00%,30.00%,True
2021-10-01,23.48%,46.91%,0.00%,0.00%,29.61%,100.00%,29.61%,False
2021-10-05,23.47%,46.92%,0.00%,0.00%,29.61%,100.00%,29.61%,False
2021-10-06,23.44%,46.78%,0.00%,0.00%,29.78%,100.00%,29.78%,False
2021-10-07,23.30%,46.53%,0.00%,0.00%,30.17%,100.00%,30.17%,False
2021-10-08,23.27%,46.48%,0.00%,0.00%,30.24%,100.00%,30.24%,False
2021-10-12,23.37%,46.60%,0.00%,0.00%,30.03%,100.00%,30.03%,False
2021-10-13,23.40%,46.66%,0.00%,0.00%,29.94%,100.00%,29.94%,False
2021-10-14,23.35%,46.57%,0.00%,0.00%,30.08%,100.00%,30.08%,False
2021-10-15,23.28%,46.43%,0.00%,0.00%,30.30%,100.00%,30.30%,False
2021-10-18,23.27%,46.34%,0.00%,0.00%,30.40%,100.00%,30.40%,False
2021-10-19,23.22%,46.28%,0.00%,0.00%,30.51%,100.00%,30.51%,False
2021-10-20,23.22%,46.28%,0.00%,0.00%,30.50%,100.00%,30.50%,False
2021-10-21,23.19%,46.25%,0.00%,0.00%,30.56%,100.00%,30.56%,False
2021-10-22,23.17%,46.17%,0.00%,0.00%,30.66%,100.00%,30.66%,False
2021-10-25,23.23%,46.28%,0.00%,0.00%,30.49%,100.00%,30.49%,False
2021-10-26,23.16%,46.14%,0.00%,0.00%,30.70%,100.00%,30.70%,False
2021-10-27,23.16%,46.06%,0.00%,0.00%,30.78%,100.00%,30.78%,False
2021-10-28,23.16%,46.10%,0.00%,0.00%,30.75%,100.00%,30.75%,False
2021-10-29,23.33%,46.67%,0.00%,30.00%,0.00%,100.00%,30.00%,True
2021-11-01,23.29%,46.59%,0.00%,30.13%,0.00%,100.00%,30.13%,False
2021-11-02,23.20%,46.44%,0.00%,30.36%,0.00%,100.00%,30.36%,False
2021-11-03,23.25%,46.54%,0.00%,30.21%,0.00%,100.00%,30.21%,False
2021-11-04,23.23%,46.53%,0.00%,30.24%,0.00%,100.00%,30.24%,False
2021-11-05,23.18%,46.50%,0.00%,30.32%,0.00%,100.00%,30.32%,False
2021-11-08,23.20%,46.56%,0.00%,30.24%,0.00%,100.00%,30.24%,False
2021-11-09,23.17%,46.49%,0.00%,30.34%,0.00%,100.00%,30.34%,False
2021-11-10,23.30%,46.75%,0.00%,29.95%,0.00%,100.00%,29.95%,False
2021-11-11,23.26%,46.67%,0.00%,30.06%,0.00%,100.00%,30.06%,False
2021-11-12,23.18%,46.47%,0.00%,30.35%,0.00%,100.00%,30.35%,False
2021-11-15,23.04%,46.23%,0.00%,30.73%,0.00%,100.00%,30.73%,False
2021-11-16,23.04%,46.18%,0.00%,30.79%,0.00%,100.00%,30.79%,False
2021-11-17,23.12%,46.34%,0.00%,30.54%,0.00%,100.00%,30.54%,False
2021-11-18,23.12%,46.36%,0.00%,30.51%,0.00%,100.00%,30.51%,False
2021-11-19,23.08%,46.26%,0.00%,30.66%,0.00%,100.00%,30.66%,False
2021-11-22,23.01%,46.10%,0.00%,30.88%,0.00%,100.00%,30.88%,False
2021-11-23,23.14%,46.35%,0.00%,30.51%,0.00%,100.00%,30.51%,False
2021-11-24,23.10%,46.31%,0.00%,30.59%,0.00%,100.00%,30.59%,False
2021-11-25,23.16%,46.45%,0.00%,30.39%,0.00%,100.00%,30.39%,False
2021-11-26,23.24%,46.66%,0.00%,30.10%,0.00%,100.00%,30.10%,False
2021-11-29,23.27%,46.73%,0.00%,30.00%,0.00%,100.00%,30.00%,False
2021-11-30,23.33%,46.67%,0.00%,30.00%,0.00%,100.00%,30.00%,True
2021-12-01,23.22%,46.47%,0.00%,30.32%,0.00%,100.00%,30.32%,False
2021-12-02,23.19%,46.38%,0.00%,30.42%,0.00%,100.00%,30.42%,False
2021-12-03,23.09%,46.16%,0.00%,30.75%,0.00%,100.00%,30.75%,False
2021-12-06,23.12%,46.24%,0.00%,30.64%,0.00%,100.00%,30.64%,False
2021-12-07,23.07%,46.12%,0.00%,30.81%,0.00%,100.00%,30.81%,False
2021-12-08,23.01%,46.02%,0.00%,30.98%,0.00%,100.00%,30.98%,False
2021-12-09,22.93%,45.88%,0.00%,31.19%,0.00%,100.00%,31.19%,False
2021-12-10,23.03%,46.05%,0.00%,30.92%,0.00%,100.00%,30.92%,False
2021-12-13,23.04%,46.11%,0.00%,30.84%,0.00%,100.00%,30.84%,False
2021-12-14,23.08%,46.17%,0.00%,30.75%,0.00%,100.00%,30.75%,False
2021-12-15,23.06%,46.13%,0.00%,30.81%,0.00%,100.00%,30.81%,False
2021-12-16,23.02%,46.08%,0.00%,30.89%,0.00%,100.00%,30.89%,False
2021-12-17,23.07%,46.16%,0.00%,30.77%,0.00%,100.00%,30.77%,False
2021-12-20,23.13%,46.34%,0.00%,30.52%,0.00%,100.00%,30.52%,False
2021-12-21,23.08%,46.24%,0.00%,30.68%,0.00%,100.00%,30.68%,False
2021-12-22,23.07%,46.19%,0.00%,30.74%,0.00%,100.00%,30.74%,False
2021-12-23,23.04%,46.10%,0.00%,30.85%,0.00%,100.00%,30.85%,False
2021-12-24,23.01%,46.04%,0.00%,30.95%,0.00%,100.00%,30.95%,False
2021-12-27,22.98%,46.01%,0.00%,31.01%,0.00%,100.00%,31.01%,False
2021-12-28,22.85%,45.73%,0.00%,31.41%,0.00%,100.00%,31.41%,False
2021-12-29,22.93%,45.89%,0.00%,31.18%,0.00%,100.00%,31.18%,False
2021-12-30,23.33%,46.67%,0.00%,30.00%,0.00%,100.00%,30.00%,True
2022-01-04,23.40%,46.76%,0.00%,29.84%,0.00%,100.00%,29.84%,False
2022-01-05,23.54%,46.99%,0.00%,29.47%,0.00%,100.00%,29.47%,False
2022-01-06,23.71%,47.23%,0.00%,29.07%,0.00%,100.00%,29.07%,False
2022-01-07,23.63%,47.08%,0.00%,29.30%,0.00%,100.00%,29.30%,False
2022-01-10,23.71%,47.26%,0.00%,29.03%,0.00%,100.00%,29.03%,False
2022-01-11,23.72%,47.28%,0.00%,28.99%,0.00%,100.00%,28.99%,False
2022-01-12,23.57%,47.02%,0.00%,29.41%,0.00%,100.00%,29.41%,False
2022-01-13,23.63%,47.16%,0.00%,29.21%,0.00%,100.00%,29.21%,False
2022-01-14,23.77%,47.36%,0.00%,28.87%,0.00%,100.00%,28.87%,False
2022-01-17,23.82%,47.41%,0.00%,28.77%,0.00%,100.00%,28.77%,False
2022-01-18,23.89%,47.57%,0.00%,28.53%,0.00%,100.00%,28.53%,False
2022-01-19,23.95%,47.73%,0.00%,28.32%,0.00%,100.00%,28.32%,False
2022-01-20,23.85%,47.48%,0.00%,28.67%,0.00%,100.00%,28.67%,False
2022-01-21,23.94%,47.68%,0.00%,28.38%,0.00%,100.00%,28.38%,False
2022-01-24,24.06%,47.92%,0.00%,28.02%,0.00%,100.00%,28.02%,False
2022-01-25,24.23%,48.23%,0.00%,27.54%,0.00%,100.00%,27.54%,False
2022-01-26,24.29%,48.38%,0.00%,27.33%,0.00%,100.00%,27.33%,False
2022-01-27,24.57%,48.87%,0.00%,26.56%,0.00%,100.00%,26.56%,False
2022-01-28,23.33%,46.67%,0.00%,30.00%,0.00%,100.00%,30.00%,True
2022-02-03,23.22%,46.46%,0.00%,30.32%,0.00%,100.00%,30.32%,False
2022-02-04,23.15%,46.28%,0.00%,30.57%,0.00%,100.00%,30.57%,False
2022-02-07,23.25%,46.45%,0.00%,30.31%,0.00%,100.00%,30.31%,False
2022-02-08,23.27%,46.43%,0.00%,30.30%,0.00%,100.00%,30.30%,False
2022-02-09,23.14%,46.21%,0.00%,30.66%,0.00%,100.00%,30.66%,False
2022-02-10,23.19%,46.33%,0.00%,30.48%,0.00%,100.00%,30.48%,False
2022-02-11,23.33%,46.53%,0.00%,30.13%,0.00%,100.00%,30.13%,False
2022-02-15,23.49%,46.90%,0.00%,29.61%,0.00%,100.00%,29.61%,False
2022-02-16,23.26%,46.45%,0.00%,30.29%,0.00%,100.00%,30.29%,False
2022-02-17,23.27%,46.49%,0.00%,30.24%,0.00%,100.00%,30.24%,False
2022-02-18,23.27%,46.45%,0.00%,30.28%,0.00%,100.00%,30.28%,False
2022-02-21,23.26%,46.43%,0.00%,30.31%,0.00%,100.00%,30.31%,False
2022-02-22,23.37%,46.66%,0.00%,29.97%,0.00%,100.00%,29.97%,False
2022-02-23,23.31%,46.56%,0.00%,30.13%,0.00%,100.00%,30.13%,False
2022-02-24,23.50%,46.98%,0.00%,29.52%,0.00%,100.00%,29.52%,False
2022-02-25,23.34%,46.65%,0.00%,30.02%,0.00%,100.00%,30.02%,False
2022-02-28,23.33%,46.67%,0.00%,30.00%,0.00%,100.00%,30.00%,True
2022-03-02,23.28%,46.59%,0.00%,30.13%,0.00%,100.00%,30.13%,False
2022-03-03,23.14%,46.31%,0.00%,30.55%,0.00%,100.00%,30.55%,False
2022-03-04,23.29%,46.55%,0.00%,30.16%,0.00%,100.00%,30.16%,False
2022-03-07,23.45%,46.86%,0.00%,29.70%,0.00%,100.00%,29.70%,False
2022-03-08,23.52%,47.00%,0.00%,29.48%,0.00%,100.00%,29.48%,False
2022-03-10,23.33%,46.65%,0.00%,30.03%,0.00%,100.00%,30.03%,False
2022-03-11,23.36%,46.68%,0.00%,29.97%,0.00%,100.00%,29.97%,False
2022-03-14,23.44%,46.87%,0.00%,29.70%,0.00%,100.00%,29.70%,False
2022-03-15,23.49%,46.93%,0.00%,29.58%,0.00%,100.00%,29.58%,False
2022-03-16,23.33%,46.66%,0.00%,30.01%,0.00%,100.00%,30.01%,False
2022-03-17,23.18%,46.36%,0.00%,30.46%,0.00%,100.00%,30.46%,False
2022-03-18,23.14%,46.27%,0.00%,30.59%,0.00%,100.00%,30.59%,False
2022-03-21,23.24%,46.44%,0.00%,30.32%,0.00%,100.00%,30.32%,False
2022-03-22,23.22%,46.32%,0.00%,30.46%,0.00%,100.00%,30.46%,False
2022-03-23,23.15%,46.20%,0.00%,30.65%,0.00%,100.00%,30.65%,False
2022-03-24,23.20%,46.24%,0.00%,30.57%,0.00%,100.00%,30.57%,False
2022-03-25,23.21%,46.26%,0.00%,30.53%,0.00%,100.00%,30.53%,False
2022-03-28,23.30%,46.28%,0.00%,30.42%,0.00%,100.00%,30.42%,False
2022-03-29,23.19%,46.15%,0.00%,30.66%,0.00%,100.00%,30.66%,False
2022-03-30,23.17%,46.15%,0.00%,30.68%,0.00%,100.00%,30.68%,False
2022-03-31,23.33%,46.67%,0.00%,30.00%,0.00%,100.00%,30.00%,True
2022-04-01,23.40%,46.72%,0.00%,29.88%,0.00%,100.00%,29.88%,False
2022-04-04,23.36%,46.63%,0.00%,30.00%,0.00%,100.00%,30.00%,False
2022-04-05,23.35%,46.58%,0.00%,30.07%,0.00%,100.00%,30.07%,False
2022-04-06,23.48%,46.74%,0.00%,29.78%,0.00%,100.00%,29.78%,False
2022-04-07,23.52%,46.91%,0.00%,29.57%,0.00%,100.00%,29.57%,False
2022-04-08,23.51%,46.83%,0.00%,29.66%,0.00%,100.00%,29.66%,False
2022-04-11,23.63%,46.94%,0.00%,29.43%,0.00%,100.00%,29.43%,False
2022-04-12,23.67%,47.07%,0.00%,29.25%,0.00%,100.00%,29.25%,False
2022-04-13,23.53%,46.85%,0.00%,29.62%,0.00%,100.00%,29.62%,False
2022-04-14,23.54%,46.94%,0.00%,29.51%,0.00%,100.00%,29.51%,False
2022-04-15,23.62%,47.03%,0.00%,29.35%,0.00%,100.00%,29.35%,False
2022-04-18,23.64%,47.08%,0.00%,29.27%,0.00%,100.00%,29.27%,False
2022-04-19,23.53%,46.84%,0.00%,29.63%,0.00%,100.00%,29.63%,False
2022-04-20,23.56%,46.93%,0.00%,29.51%,0.00%,100.00%,29.51%,False
2022-04-21,23.54%,46.90%,0.00%,29.56%,0.00%,100.00%,29.56%,False
2022-04-22,23.64%,47.04%,0.00%,29.32%,0.00%,100.00%,29.32%,False
2022-04-25,23.77%,47.39%,0.00%,28.84%,0.00%,100.00%,28.84%,False
2022-04-26,23.69%,47.26%,0.00%,29.06%,0.00%,100.00%,29.06%,False
2022-04-27,23.79%,47.45%,0.00%,28.75%,0.00%,100.00%,28.75%,False
2022-04-28,23.80%,47.41%,0.00%,28.79%,0.00%,100.00%,28.79%,False
2022-04-29,23.33%,46.67%,0.00%,0.00%,30.00%,100.00%,30.00%,True
2022-05-03,23.47%,46.83%,0.00%,0.00%,29.70%,100.00%,29.70%,False
