Date,069500.KS mkt val,114260.KS mkt val,133690.KS mkt val,143850.KS mkt val,153130.KS mkt val,157450.KS mkt val,229200.KS mkt val,cash_rem,port_val,월별수익률,누적수익률
2015-10-01,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
2015-10-30,538.2440882292572,0.0,0.0,0.0,0.0,0.0,538.2440882292572,0.0,1076.4881764585143,0.07648817645851436,0.07648817645851436
2015-11-30,540.4347857560372,0.0,0.0,0.0,0.0,0.0,540.4347857560372,0.0,1080.8695715120743,0.004070081910211076,0.08086957151207441
2015-12-30,539.6962356437808,0.0,0.0,0.0,0.0,0.0,539.6962356437808,0.0,1079.3924712875616,-0.0013665850750579356,0.07939247128756155
2016-01-29,537.0991152433202,0.0,0.0,0.0,0.0,0.0,537.0991152433202,0.0,1074.1982304866403,-0.00481218920743931,0.07419823048664043
2016-02-29,521.7240200559052,0.0,0.0,0.0,0.0,0.0,521.7240200559052,0.0,1043.4480401118103,-0.028626178578696204,0.04344804011181025
2016-03-31,540.6434939136427,0.0,0.0,0.0,0.0,0.0,540.6434939136427,0.0,1081.2869878272854,0.03626337513789424,0.0812869878272855
2016-04-29,0.0,0.0,531.9041408299737,531.9041408299737,0.0,0.0,0.0,0.0,1063.8082816599474,-0.01616472441091643,0.06380828165994745
2016-05-31,0.0,0.0,559.6122031485314,559.6122031485314,0.0,0.0,0.0,0.0,1119.2244062970628,0.052092210215402,0.11922440629706288
2016-06-30,0.0,0.0,536.0729492238509,536.0729492238509,0.0,0.0,0.0,0.0,1072.1458984477017,-0.0420635107530577,0.0721458984477017
2016-07-29,0.0,0.0,561.965039814241,561.965039814241,0.0,0.0,0.0,0.0,1123.930079628482,0.048299565624189356,0.1239300796284819
2016-08-31,0.0,0.0,567.4241977658191,567.4241977658191,0.0,0.0,0.0,0.0,1134.8483955316383,0.009714408485949066,0.1348483955316382
2016-09-30,0.0,0.0,561.0984299295268,561.0984299295268,0.0,0.0,0.0,0.0,1122.1968598590536,-0.011148216556853718,0.12219685985905349
2016-10-31,457.9620783201201,0.0,0.0,0.0,0.0,0.0,686.94311748018,0.0,1144.9051958003001,0.020235608166020658,0.14490519580030004
2016-11-30,443.34755130947417,0.0,0.0,0.0,0.0,0.0,665.0213269642112,0.0,1108.3688782736854,-0.031912089892364826,0.10836887827368535
2016-12-29,463.15314390913545,0.0,0.0,0.0,0.0,0.0,694.7297158637032,0.0,1157.8828597728386,0.044672836336105526,0.15788285977283856
2017-01-31,461.73315515576627,0.0,0.0,0.0,0.0,0.0,692.5997327336494,0.0,1154.3328878894156,-0.0030659162569515175,0.15433288788941568
2017-02-28,465.9276778379909,0.0,0.0,0.0,0.0,0.0,698.8915167569863,0.0,1164.8191945949773,0.009084300391661637,0.1648191945949773
2017-03-31,475.59863186558454,0.0,0.0,0.0,0.0,0.0,713.3979477983768,0.0,1188.9965796639613,0.02075634156886541,0.18899657966396122
2017-04-28,0.0,0.0,601.4010240726461,601.4010240726461,0.0,0.0,0.0,0.0,1202.8020481452922,0.01161102455419405,0.20280204814529235
2017-05-31,0.0,0.0,612.5787801440587,612.5787801440587,0.0,0.0,0.0,0.0,1225.1575602881173,0.018586193943797458,0.2251575602881173
2017-06-30,0.0,0.0,613.0734059335489,613.0734059335489,0.0,0.0,0.0,0.0,1226.1468118670978,0.0008074484548319383,0.22614681186709773
2017-07-31,0.0,0.0,626.3949944404751,626.3949944404751,0.0,0.0,0.0,0.0,1252.7899888809502,0.021729189976265495,0.25278998888095017
2017-08-31,0.0,0.0,629.6182709904277,629.6182709904277,0.0,0.0,0.0,0.0,1259.2365419808555,0.005145757195636369,0.25923654198085555
2017-09-29,0.0,0.0,640.8052979359942,640.8052979359942,0.0,0.0,0.0,0.0,1281.6105958719884,0.017767951568445683,0.28161059587198833
2017-10-31,656.8224259155786,0.0,0.0,0.0,0.0,0.0,656.8224259155786,0.0,1313.6448518311572,0.02499531141701672,0.3136448518311572
2017-11-30,690.5803324004969,0.0,0.0,0.0,0.0,0.0,690.5803324004969,0.0,1381.1606648009938,0.05139578850076787,0.38116066480099375
2017-12-28,710.7311492509505,0.0,0.0,0.0,0.0,0.0,710.7311492509505,0.0,1421.462298501901,0.02917954060522998,0.421462298501901
2018-01-31,784.408431062631,0.0,0.0,0.0,0.0,0.0,784.408431062631,0.0,1568.816862125262,0.10366406747379808,0.5688168621252621
2018-02-28,728.1997133170685,0.0,0.0,0.0,0.0,0.0,728.1997133170685,0.0,1456.399426634137,-0.07165746251530869,0.4563994266341369
2018-03-30,735.5534293523615,0.0,0.0,0.0,0.0,0.0,735.5534293523615,0.0,1471.106858704723,0.01009848795709578,0.4711068587047229
2018-04-30,0.0,0.0,723.5474299657408,723.5474299657408,0.0,0.0,0.0,0.0,1447.0948599314816,-0.016322402843246486,0.44709485993148146
2018-05-31,0.0,0.0,748.5069643249825,748.5069643249825,0.0,0.0,0.0,0.0,1497.013928649965,0.03449605834468028,0.4970139286499651
2018-06-29,0.0,0.0,766.2479274633179,766.2479274633179,0.0,0.0,0.0,0.0,1532.4958549266357,0.023701801030447944,0.5324958549266356
2018-07-31,0.0,0.0,785.8273194153912,785.8273194153912,0.0,0.0,0.0,0.0,1571.6546388307825,0.025552293520572977,0.5716546388307824
2018-08-31,0.0,0.0,822.4949102162648,822.4949102162648,0.0,0.0,0.0,0.0,1644.9898204325295,0.04666113011717643,0.6449898204325295
2018-09-28,0.0,0.0,822.2810219761789,822.2810219761789,0.0,0.0,0.0,0.0,1644.5620439523577,-0.0002600481017319689,0.6445620439523578
2018-10-31,606.5642161313106,0.0,0.0,0.0,0.0,0.0,909.8463241969657,0.0,1516.4105403282763,-0.07792439579603594,0.5164105403282764
2018-11-30,635.0895698897689,0.0,0.0,0.0,0.0,0.0,952.6343548346531,0.0,1587.723924724422,0.047027755676709804,0.5877239247244219
2018-12-28,624.8815502565371,0.0,0.0,0.0,0.0,0.0,937.3223253848055,0.0,1562.2038756413426,-0.016073354243565263,0.5622038756413426
2019-01-31,656.1349518618226,0.0,0.0,0.0,0.0,0.0,984.2024277927337,0.0,1640.3373796545563,0.05001492137582675,0.6403373796545564
2019-02-28,670.1409662622814,0.0,0.0,0.0,0.0,0.0,1005.2114493934218,0.0,1675.3524156557032,0.02134624037435562,0.6753524156557031
2019-03-29,650.8220336282593,0.0,0.0,0.0,0.0,0.0,976.233050442389,0.0,1627.0550840706483,-0.028828162441364436,0.6270550840706484
2019-04-30,0.0,0.0,815.0102016653449,815.0102016653449,0.0,0.0,0.0,0.0,1630.0204033306898,0.0018225069876691702,0.6300204033306898
2019-05-31,0.0,0.0,766.8919038440886,766.8919038440886,0.0,0.0,0.0,0.0,1533.7838076881771,-0.059040117194771535,0.5337838076881771
2019-06-28,0.0,0.0,802.4474075851805,802.4474075851805,0.0,0.0,0.0,0.0,1604.894815170361,0.046363123098402736,0.604894815170361
2019-07-31,0.0,0.0,839.8738315906401,839.8738315906401,0.0,0.0,0.0,0.0,1679.7476631812801,0.04664034508889192,0.6797476631812802
2019-08-30,0.0,0.0,820.5176894164887,820.5176894164887,0.0,0.0,0.0,0.0,1641.0353788329774,-0.023046487991526865,0.6410353788329775
2019-09-30,0.0,0.0,824.9105450865851,824.9105450865851,0.0,0.0,0.0,0.0,1649.8210901731702,0.005353761078838337,0.6498210901731702
2019-10-31,843.6452405732127,0.0,0.0,0.0,0.0,0.0,843.6452405732127,0.0,1687.2904811464255,0.022711184380193927,0.6872904811464255
2019-11-29,816.133743574043,0.0,0.0,0.0,0.0,0.0,816.133743574043,0.0,1632.267487148086,-0.03261026753434548,0.632267487148086
2019-12-30,885.1390177461672,0.0,0.0,0.0,0.0,0.0,885.1390177461672,0.0,1770.2780354923343,0.08455142887479905,0.7702780354923342
2020-01-31,840.9456287024334,0.0,0.0,0.0,0.0,0.0,840.9456287024334,0.0,1681.8912574048668,-0.04992818998789994,0.6818912574048668
2020-02-28,804.6193461203352,0.0,0.0,0.0,0.0,0.0,804.6193461203352,0.0,1609.2386922406704,-0.04319694560770726,0.6092386922406703
2020-03-31,752.9114470015195,0.0,0.0,0.0,0.0,0.0,752.9114470015195,0.0,1505.822894003039,-0.06426380296240419,0.5058228940030389
2020-04-29,0.0,0.0,806.5866641480272,806.5866641480272,0.0,0.0,0.0,0.0,1613.1733282960545,0.07129021262762048,0.6131733282960545
2020-05-29,0.0,0.0,859.9031727709665,859.9031727709665,0.0,0.0,0.0,0.0,1719.806345541933,0.06610140111757978,0.719806345541933
2020-06-30,0.0,0.0,875.5519695993371,875.5519695993371,0.0,0.0,0.0,0.0,1751.1039391986742,0.018198324327544535,0.7511039391986742
2020-07-31,0.0,0.0,940.7879044818926,940.7879044818926,0.0,0.0,0.0,0.0,1881.5758089637852,0.07450835261373268,0.8815758089637853
2020-08-31,0.0,0.0,1027.8733293386817,1027.8733293386817,0.0,0.0,0.0,0.0,2055.7466586773635,0.09256648011939372,1.0557466586773634
2020-09-29,0.0,0.0,970.3342641272752,970.3342641272752,0.0,0.0,0.0,0.0,1940.6685282545504,-0.055978751047491726,0.9406685282545504
2020-10-30,738.7763930747569,0.0,0.0,0.0,0.0,0.0,1108.1645896121354,0.0,1846.9409826868923,-0.04829652473004098,0.8469409826868923
2020-11-30,837.2118528183369,0.0,0.0,0.0,0.0,0.0,1255.817779227505,0.0,2093.029632045842,0.13324120893183333,1.093029632045842
2020-12-30,953.874793873146,0.0,0.0,0.0,0.0,0.0,1430.812190809719,0.0,2384.686984682865,0.13934697730578294,1.3846869846828649
2021-01-29,930.8858599500322,0.0,0.0,0.0,0.0,0.0,1396.328789925048,0.0,2327.2146498750803,-0.024100578053613098,1.3272146498750805
2021-02-26,907.0773887725095,0.0,0.0,0.0,0.0,0.0,1360.616083158764,0.0,2267.6934719312735,-0.025576144403784085,1.2676934719312736
2021-03-31,936.5439914021977,0.0,0.0,0.0,0.0,0.0,1404.8159871032963,0.0,2341.359978505494,0.032485213493816056,1.3413599785054937
2021-04-30,0.0,0.0,1157.656399849966,1157.656399849966,0.0,0.0,0.0,0.0,2315.312799699932,-0.011124807395993863,1.315312799699932
2021-05-31,0.0,0.0,1149.9627909996468,1149.9627909996468,0.0,0.0,0.0,0.0,2299.9255819992936,-0.006645848328844628,1.2999255819992936
2021-06-30,0.0,0.0,1207.1650246687516,1207.1650246687516,0.0,0.0,0.0,0.0,2414.330049337503,0.04974268221268252,1.414330049337503
2021-07-30,0.0,0.0,1244.181210983406,1244.181210983406,0.0,0.0,0.0,0.0,2488.362421966812,0.030663733257854764,1.4883624219668117
2021-08-31,0.0,0.0,1307.7972983454283,1307.7972983454283,0.0,0.0,0.0,0.0,2615.5945966908566,0.05113088575878755,1.6155945966908565
2021-09-30,0.0,0.0,1265.8927030339182,1265.8927030339182,0.0,0.0,0.0,0.0,2531.7854060678364,-0.032042117967766126,1.5317854060678364
2021-10-29,1315.7411154179617,0.0,0.0,0.0,0.0,0.0,1315.7411154179617,0.0,2631.4822308359235,0.039378070720033076,1.6314822308359234
2021-11-30,1296.4602841747694,0.0,0.0,0.0,0.0,0.0,1296.4602841747694,0.0,2592.920568349539,-0.014653970311680586,1.5929205683495389
2021-12-30,1366.998847557347,0.0,0.0,0.0,0.0,0.0,1366.998847557347,0.0,2733.997695114694,0.054408580226950276,1.7339976951146943
2022-01-28,1180.894612299012,0.0,0.0,0.0,0.0,0.0,1180.894612299012,0.0,2361.789224598024,-0.1361407404189694,1.3617892245980237
2022-02-28,1190.7456730197619,0.0,0.0,0.0,0.0,0.0,1190.7456730197619,0.0,2381.4913460395237,0.008342032064632354,1.3814913460395237
2022-03-31,1232.5064519672833,0.0,0.0,0.0,0.0,0.0,1232.5064519672833,0.0,2465.0129039345666,0.035071115431068556,1.4650129039345665
2022-04-29,0.0,0.0,1174.2634436735532,1174.2634436735532,0.0,0.0,0.0,0.0,2348.5268873471064,-0.04725574312472336,1.3485268873471066
2022-05-31,0.0,0.0,1121.0366525419731,1121.0366525419731,0.0,0.0,0.0,0.0,2242.0733050839463,-0.0453278107381645,1.242073305083946
2022-06-30,0.0,0.0,1041.6826662068443,1041.6826662068443,0.0,0.0,0.0,0.0,2083.3653324136885,-0.0707862549856797,1.0833653324136887
2022-07-29,0.0,0.0,1147.1002007602438,1147.1002007602438,0.0,0.0,0.0,0.0,2294.2004015204875,0.10119927879501356,1.2942004015204875
2022-08-31,0.0,0.0,1131.0127256051956,1131.0127256051956,0.0,0.0,0.0,0.0,2262.025451210391,-0.014024472443110225,1.2620254512103912
2022-09-30,0.0,0.0,1059.2500816284019,1059.2500816284019,0.0,0.0,0.0,0.0,2118.5001632568037,-0.06344989968030124,1.1185001632568037
2022-10-31,883.6302283124951,0.0,0.0,0.0,0.0,0.0,1325.4453424687426,0.0,2209.0755707812377,0.04275449636274331,1.2090755707812377
2022-11-30,923.8402692333557,0.0,0.0,0.0,0.0,0.0,1385.7604038500335,0.0,2309.600673083389,0.04550550629945205,1.3096006730833891
2022-12-29,858.493528046475,0.0,0.0,0.0,0.0,0.0,1287.7402920697125,0.0,2146.2338201161874,-0.07073380903942239,1.1462338201161875
2023-01-31,919.4562073984555,0.0,0.0,0.0,0.0,0.0,1379.1843110976831,0.0,2298.6405184961386,0.07101122764513179,1.2986405184961387
2023-02-28,981.0710946894066,0.0,0.0,0.0,0.0,0.0,1471.6066420341097,0.0,2452.6777367235163,0.06701231314244604,1.4526777367235164
2023-03-31,1051.034041981273,0.0,0.0,0.0,0.0,0.0,1576.5510629719095,0.0,2627.5851049531825,0.07131282092661784,1.6275851049531824
2023-04-28,0.0,0.0,1336.8529552364776,1336.8529552364776,0.0,0.0,0.0,0.0,2673.705910472955,0.01755254489486635,1.6737059104729552
2023-05-31,0.0,0.0,1397.2264033895174,1397.2264033895174,0.0,0.0,0.0,0.0,2794.4528067790347,0.04516087421324522,1.7944528067790348
2023-06-30,0.0,0.0,1457.7228448227254,1457.7228448227254,0.0,0.0,0.0,0.0,2915.445689645451,0.043297522353177964,1.9154456896454506
2023-07-28,0.0,0.0,1481.7416866911958,1481.7416866911958,0.0,0.0,0.0,0.0,2963.4833733823916,0.016476960592183953,1.9634833733823918
2023-08-31,0.0,0.0,1498.1884726512556,1498.1884726512556,0.0,0.0,0.0,0.0,2996.376945302511,0.011099631000317078,1.996376945302511
2023-09-27,0.0,0.0,1431.4748548649754,1431.4748548649754,0.0,0.0,0.0,0.0,2862.949709729951,-0.04452952282313383,1.8629497097299508
2023-10-31,1389.1102003166138,0.0,0.0,0.0,0.0,0.0,1389.1102003166138,0.0,2778.2204006332277,-0.029595109131244746,1.7782204006332276
2023-11-30,1566.2684723828033,0.0,0.0,0.0,0.0,0.0,1566.2684723828033,0.0,3132.5369447656067,0.12753363413918528,2.1325369447656066
2023-12-28,1665.034384580763,0.0,0.0,0.0,0.0,0.0,1665.034384580763,0.0,3330.068769161526,0.06305809887605318,2.330068769161526
2024-01-31,1521.2943009735511,0.0,0.0,0.0,0.0,0.0,1521.2943009735511,0.0,3042.5886019471022,-0.0863285977384809,2.0425886019471022
2024-02-29,1661.188792651143,0.0,0.0,0.0,0.0,0.0,1661.188792651143,0.0,3322.377585302286,0.09195754666803557,2.322377585302286
2024-03-15,1682.2810460530204,0.0,0.0,0.0,0.0,0.0,1728.3015325759118,0.0,3410.5825786289324,0.026548756443834698,2.4105825786289325
